DayNum,Line,MoV,OU,OppTeamID,Season,TeamID,is_neutral,tm_hca
38.0,1.0,9.0,132,1258,2010,1285,0,0
38.0,8.0,-3.0,137.5,1348,2010,1318,0,0
38.0,-3.0,12.0,148.5,1196,2010,1393,0,0
39.0,3.5,-8.0,125,1173,2010,1330,0,0
39.0,11.0,-10.0,129,1235,2010,1234,0,0
39.0,20.0,-21.0,148,1397,2010,1292,0,0
39.0,11.5,-6.0,120.5,1425,2010,1226,0,0
39.0,11.0,7.0,139.5,1435,2010,1443,0,0
39.0,11.0,7.0,139.5,1435,2010,1443,0,0
40.0,4.0,4.0,131.5,1145,2010,1132,0,0
40.0,4.5,-8.0,133.5,1139,2010,1326,0,0
40.0,-7.5,5.0,140,1201,2010,1140,0,0
40.0,4.0,-1.0,125,1161,2010,1285,0,0
40.0,6.0,-11.0,133.5,1185,2010,1241,0,0
40.0,-4.5,4.0,148,1406,2010,1203,0,0
40.0,2.0,-3.0,135,1206,2010,1166,0,0
40.0,-1.5,8.0,144,1449,2010,1207,0,0
40.0,12.0,-12.0,141.5,1211,2010,1172,0,0
40.0,12.0,9.0,148,1344,2010,1233,0,0
40.0,22.5,-25.0,146,1242,2010,1247,0,0
40.0,2.0,15.0,145,1424,2010,1243,0,0
40.0,-9.0,17.0,142.5,1231,2010,1246,0,0
40.0,21.0,2.0,156.5,1323,2010,1258,0,0
40.0,6.5,-3.0,138,1260,2010,1362,0,0
40.0,9.5,-29.0,150.5,1267,2010,1407,0,0
40.0,15.5,-11.0,144,1268,2010,1184,0,0
40.0,-17.0,12.0,130,1114,2010,1272,0,0
40.0,18.5,-23.0,145.5,1278,2010,1386,0,0
40.0,-5.5,18.0,134.5,1417,2010,1280,0,0
40.0,-4.0,11.0,130.5,1117,2010,1283,0,0
40.0,18.0,-18.0,141,1301,2010,1204,0,0
40.0,8.0,-6.0,119.5,1304,2010,1333,0,0
40.0,1.5,3.0,145.5,1401,2010,1307,0,0
40.0,3.5,-17.0,137,1320,2010,1373,0,0
40.0,-4.0,16.0,142,1174,2010,1325,0,0
40.0,2.5,5.0,135.5,1428,2010,1328,0,0
40.0,16.5,-30.0,118.5,1334,2010,1170,0,0
40.0,11.5,-12.0,125.5,1338,2010,1245,0,0
40.0,9.0,-10.0,133.5,1339,2010,1176,0,0
40.0,-6.5,8.0,136,1104,2010,1345,0,0
40.0,6.0,3.0,144.5,1129,2010,1360,0,0
40.0,9.0,-17.0,136.5,1361,2010,1112,0,0
40.0,-1.5,12.0,138.5,1375,2010,1379,0,0
40.0,1.0,5.0,154,1332,2010,1388,0,0
40.0,2.0,-5.0,135.5,1399,2010,1123,0,0
40.0,10.0,-7.0,151,1418,2010,1194,0,0
40.0,2.0,-8.0,134.5,1433,2010,1350,0,0
40.0,12.0,-32.0,145,1434,2010,1405,0,0
40.0,1.0,2.0,127,1336,2010,1439,0,0
40.0,15.0,8.0,137.5,1257,2010,1441,0,0
40.0,16.5,-7.0,122,1450,2010,1102,0,0
40.0,12.5,-12.0,130.5,1455,2010,1395,0,0
40.0,5.5,-9.0,132.5,1458,2010,1266,0,0
40.0,-1.0,-6.0,150,1461,2010,1294,0,0
41.0,11.0,3.0,123,1378,2010,1141,0,0
41.0,23.5,-29.0,145.5,1155,2010,1202,0,0
41.0,16.0,-35.0,140,1228,2010,1444,0,0
41.0,-3.5,-1.0,124,1275,2010,1460,0,0
41.0,11.5,-11.0,131.5,1276,2010,1178,0,0
41.0,15.5,7.0,152.5,1431,2010,1308,0,0
41.0,8.0,8.0,148.5,1229,2010,1310,0,0
41.0,12.0,-17.0,148.5,1317,2010,1419,0,0
41.0,-2.0,-12.0,131,1319,2010,1415,0,0
41.0,-1.0,12.0,149.5,1337,2010,1340,0,0
41.0,0.0,15.0,123,1422,2010,1343,0,0
41.0,4.5,11.0,150,1130,2010,1348,0,0
41.0,21.0,-17.0,138,1385,2010,1200,0,0
41.0,18.5,-16.0,144.5,1390,2010,1413,0,0
41.0,-3.5,-10.0,137.5,1396,2010,1437,0,0
41.0,23.0,-40.0,138,1448,2010,1189,0,0
41.0,3.5,-4.0,131.5,1462,2010,1153,0,0
42.0,2.5,18.0,137.5,1309,2010,1194,0,0
42.0,-14.5,31.0,150,1151,2010,1210,0,0
42.0,13.5,-8.0,168.5,1222,2010,1407,0,0
43.0,34.5,-45.0,152.5,1181,2010,1205,0,0
43.0,17.5,-7.0,117,1199,2010,1209,0,0
43.0,3.0,-6.0,137,1256,2010,1293,0,0
43.0,25.5,-41.0,140,1278,2010,1296,0,0
43.0,7.5,-10.0,138.5,1353,2010,1351,0,0
43.0,8.0,-18.0,138.5,1379,2010,1418,0,0
43.0,15.5,-21.0,157,1388,2010,1340,0,0
43.0,26.0,-19.0,158,1397,2010,1461,0,0
43.0,8.0,-32.0,142.5,1417,2010,1308,0,0
43.0,-18.0,18.0,137.5,1381,2010,1424,0,0
44.0,14.0,-15.0,121.5,1104,2010,1359,0,0
44.0,-14.5,17.0,152,1187,2010,1155,0,0
44.0,11.0,-9.0,132.5,1182,2010,1145,0,0
44.0,11.0,3.0,135,1133,2010,1260,0,0
44.0,7.0,-10.0,155.5,1279,2010,1431,0,0
44.0,10.0,-11.0,133.5,1280,2010,1460,0,0
44.0,11.0,-11.0,146,1294,2010,1419,0,0
44.0,22.0,-39.0,147,1307,2010,1319,0,0
44.0,19.5,-30.0,122.5,1321,2010,1316,0,0
44.0,1.5,-18.0,145.5,1325,2010,1229,0,0
44.0,33.5,-30.0,135,1326,2010,1342,0,0
44.0,2.0,1.0,144,1390,2010,1329,0,0
44.0,7.5,-13.0,134.5,1349,2010,1365,0,0
44.0,5.5,-3.0,134.5,1375,2010,1114,0,0
44.0,4.0,-18.0,136.5,1376,2010,1350,0,0
44.0,9.0,-4.0,130.5,1378,2010,1416,0,0
44.0,-1.5,-17.0,131.5,1412,2010,1153,0,0
44.0,-7.5,11.0,150.5,1423,2010,1448,0,0
44.0,24.0,-48.0,135,1458,2010,1142,0,0
45.0,17.0,-6.0,138,1176,2010,1198,0,0
45.0,11.0,-17.0,138,1191,2010,1204,0,0
45.0,9.5,-4.0,135,1199,2010,1120,0,0
45.0,15.0,-11.0,145.5,1201,2010,1413,0,0
45.0,20.5,-3.0,131,1301,2010,1189,0,0
45.0,17.0,-3.0,149,1305,2010,1186,0,0
45.0,11.5,-2.0,141.5,1407,2010,1309,0,0
45.0,12.5,-9.0,147,1424,2010,1451,0,0
46.0,15.0,-24.0,134.5,1103,2010,1422,0,0
46.0,3.0,12.0,139.5,1169,2010,1180,0,0
46.0,-4.0,-13.0,139,1253,2010,1429,0,0
46.0,3.5,-12.0,136,1286,2010,1364,0,0
46.0,1.5,6.0,156,1337,2010,1308,0,0
46.0,1.0,13.0,140,1414,2010,1363,0,0
46.0,10.5,-15.0,134,1388,2010,1334,0,0
47.0,5.0,-3.0,125,1113,2010,1361,0,0
47.0,6.5,-1.0,134.5,1139,2010,1462,0,0
47.0,23.0,-57.0,142,1140,2010,1186,0,0
47.0,19.5,-39.0,148,1155,2010,1158,0,0
47.0,-2.5,-1.0,127.5,1170,2010,1226,0,0
47.0,12.5,-22.0,135,1176,2010,1419,0,0
47.0,8.0,-4.0,130,1178,2010,1132,0,0
47.0,8.0,-35.0,153.5,1181,2010,1211,0,0
47.0,12.0,-21.0,144,1191,2010,1404,0,0
47.0,-8.5,-3.0,135,1208,2010,1228,0,0
47.0,6.0,-1.0,126,1209,2010,1185,0,0
47.0,5.5,10.0,133.5,1428,2010,1229,0,0
47.0,24.5,-23.0,151,1231,2010,1300,0,0
47.0,24.5,-23.0,151,1231,2010,1300,0,0
47.0,-8.0,1.0,134,1405,2010,1232,0,0
47.0,7.0,-4.0,133.5,1234,2010,1179,0,0
47.0,20.0,-11.0,142,1242,2010,1276,0,0
47.0,-3.5,13.0,144.5,1104,2010,1243,0,0
47.0,21.5,-21.0,144,1246,2010,1122,0,0
47.0,11.0,-27.0,138.5,1257,2010,1443,0,0
47.0,11.0,-27.0,138.5,1257,2010,1443,0,0
47.0,12.0,-4.0,127,1261,2010,1349,0,0
47.0,-14.0,-1.0,141,1269,2010,1272,0,0
47.0,16.0,-18.0,138,1274,2010,1194,0,0
47.0,28.0,-22.0,149,1277,2010,1236,0,0
47.0,-3.0,6.0,160.5,1222,2010,1280,0,0
47.0,-1.0,10.0,121,1387,2010,1283,0,0
47.0,9.5,-15.0,120,1285,2010,1415,0,0
47.0,20.0,-11.0,143.5,1293,2010,1151,0,0
47.0,12.0,-5.0,152.5,1307,2010,1166,0,0
47.0,4.5,8.0,122.5,1102,2010,1319,0,0
47.0,6.0,-8.0,133.5,1321,2010,1390,0,0
47.0,10.5,-11.0,144,1323,2010,1417,0,0
47.0,8.0,-12.0,140.5,1325,2010,1184,0,0
47.0,15.0,-1.0,148.5,1328,2010,1294,0,0
47.0,8.5,4.0,121.5,1207,2010,1330,0,0
47.0,21.5,-47.0,134,1336,2010,1205,0,0
47.0,23.5,-20.0,122.5,1345,2010,1123,0,0
47.0,6.5,3.0,130.5,1196,2010,1350,0,0
47.0,-2.5,2.0,129.5,1360,2010,1356,1,0
47.0,-8.0,20.0,127.5,1362,2010,1378,1,0
47.0,20.5,-13.0,154,1393,2010,1382,0,0
47.0,5.5,6.0,136.5,1371,2010,1396,0,0
47.0,7.0,-13.0,152,1400,2010,1314,0,0
47.0,16.0,-21.0,127.5,1401,2010,1154,0,0
47.0,-6.0,18.0,135,1375,2010,1412,0,0
47.0,-10.5,-22.0,131,1425,2010,1397,0,0
47.0,-4.0,1.0,138,1408,2010,1433,0,0
47.0,23.0,-13.0,143.5,1435,2010,1398,0,0
47.0,27.5,-38.0,150.5,1437,2010,1200,0,0
47.0,11.0,-35.0,150,1449,2010,1339,0,0
47.0,11.0,-24.0,158,1450,2010,1340,0,0
47.0,-15.5,2.0,133,1156,2010,1452,0,0
47.0,8.0,-8.0,143.5,1453,2010,1464,0,0
47.0,4.5,-7.0,131.5,1454,2010,1275,0,0
47.0,6.0,-2.0,138.5,1455,2010,1403,0,0
47.0,-3.0,-7.0,144.5,1459,2010,1376,0,0
48.0,4.5,-8.0,133,1117,2010,1114,0,0
48.0,10.5,-8.0,136,1161,2010,1319,0,0
48.0,7.0,-3.0,143,1165,2010,1172,1,0
48.0,15.0,10.0,146.5,1317,2010,1198,0,0
48.0,5.0,7.0,135.5,1210,2010,1199,0,0
48.0,9.5,-19.0,136.5,1235,2010,1133,0,0
48.0,10.5,-5.0,147.5,1348,2010,1193,0,0
48.0,10.0,-1.0,139.5,1356,2010,1362,1,0
48.0,3.0,-9.0,121.5,1378,2010,1360,1,0
48.0,8.0,-12.0,137,1385,2010,1220,1,0
48.0,9.0,-8.0,142.5,1448,2010,1301,0,0
49.0,15.5,-27.0,130,1113,2010,1364,0,0
49.0,9.0,-7.0,166,1129,2010,1340,0,0
49.0,3.5,5.0,139.5,1385,2010,1165,1,0
49.0,2.5,9.0,143,1220,2010,1172,1,0
49.0,13.0,-16.0,136,1173,2010,1111,0,0
49.0,13.5,-23.0,143.5,1222,2010,1154,0,0
49.0,14.5,-13.0,132,1234,2010,1354,0,0
49.0,14.5,-13.0,132,1234,2010,1354,0,0
49.0,17.5,-44.0,129,1246,2010,1180,0,0
49.0,-1.5,-5.0,153.5,1258,2010,1253,0,0
49.0,6.0,-3.0,125.5,1285,2010,1201,0,0
49.0,0.0,4.0,137,1142,2010,1286,0,0
49.0,5.5,-24.0,149.5,1294,2010,1363,0,0
49.0,7.5,4.0,126.5,1145,2010,1316,1,0
49.0,9.0,-15.0,145,1329,2010,1247,0,0
49.0,18.0,-9.0,149,1344,2010,1463,0,0
49.0,-5.0,-1.0,128.5,1365,2010,1334,0,0
49.0,20.5,-24.0,147.5,1376,2010,1202,0,0
49.0,14.0,-20.0,125.5,1379,2010,1309,1,0
49.0,5.0,3.0,137,1418,2010,1408,0,0
49.0,6.0,-13.0,136.5,1414,2010,1337,0,0
49.0,17.5,-7.0,128,1429,2010,1287,0,0
49.0,1.5,15.0,148.5,1328,2010,1431,0,0
49.0,5.5,-11.0,146,1451,2010,1168,1,0
50.0,4.5,-12.0,126,1102,2010,1413,0,0
50.0,0.0,-4.0,138,1116,2010,1283,0,0
50.0,4.0,-3.0,135.5,1122,2010,1191,0,0
50.0,6.0,6.0,147,1453,2010,1138,0,0
50.0,-7.0,6.0,150.5,1305,2010,1140,1,0
50.0,11.5,3.0,136.5,1379,2010,1145,1,0
50.0,16.0,-22.0,146.5,1155,2010,1441,0,0
50.0,11.0,-34.0,157.5,1160,2010,1169,0,0
50.0,7.5,-18.0,130.5,1178,2010,1141,0,0
50.0,25.0,-27.0,138,1199,2010,1404,0,0
50.0,-4.5,4.0,147.5,1187,2010,1203,0,0
50.0,10.0,-20.0,127,1209,2010,1204,0,0
50.0,6.0,-13.0,146,1218,2010,1158,0,0
50.0,13.5,-15.0,156.5,1242,2010,1143,0,0
50.0,8.0,5.0,139.5,1231,2010,1259,0,0
50.0,31.0,-30.0,131.5,1272,2010,1369,0,0
50.0,-5.0,-4.0,125,1304,2010,1409,1,0
50.0,6.5,-6.0,148,1310,2010,1382,0,0
50.0,13.0,-37.0,159.5,1314,2010,1267,0,0
50.0,0.0,15.0,121,1309,2010,1316,1,0
50.0,15.0,-13.0,137.5,1326,2010,1156,0,0
50.0,14.5,-6.0,142,1332,2010,1226,0,0
50.0,10.0,-25.0,131,1338,2010,1325,0,0
50.0,6.0,-30.0,141,1339,2010,1225,0,0
50.0,39.0,-27.0,135.5,1345,2010,1188,0,0
50.0,18.5,-26.0,125.5,1350,2010,1422,0,0
50.0,9.5,-24.0,123.5,1353,2010,1389,0,0
50.0,5.5,2.0,122,1185,2010,1359,0,0
50.0,-7.5,3.0,135.5,1179,2010,1361,0,0
50.0,19.0,1.0,136.5,1196,2010,1375,0,0
50.0,5.0,-11.0,135,1388,2010,1318,1,0
50.0,9.5,-11.0,149,1400,2010,1277,0,0
50.0,7.0,-13.0,148,1403,2010,1390,0,0
50.0,1.5,-10.0,129.5,1412,2010,1139,0,0
50.0,10.0,-12.0,128.5,1417,2010,1161,0,0
50.0,10.5,-14.0,135.5,1424,2010,1374,1,0
50.0,6.0,-4.0,125,1425,2010,1444,1,0
50.0,17.0,-23.0,136.5,1429,2010,1168,0,0
50.0,0.0,-11.0,136.5,1443,2010,1293,0,0
50.0,0.0,-11.0,136.5,1443,2010,1293,0,0
50.0,7.5,-9.0,151.5,1449,2010,1401,0,0
50.0,5.5,-2.0,134.5,1450,2010,1261,0,0
50.0,4.5,-2.0,140,1451,2010,1287,1,0
50.0,16.5,-22.0,130.5,1460,2010,1114,0,0
51.0,5.0,-2.0,134,1112,2010,1301,0,0
51.0,8.0,-2.0,147.5,1129,2010,1286,0,0
51.0,13.5,-12.0,146.5,1130,2010,1269,0,0
51.0,7.5,-22.0,134.5,1140,2010,1304,0,0
51.0,-7.5,15.0,126.5,1309,2010,1145,0,0
51.0,-2.5,-1.0,137,1158,2010,1374,1,0
51.0,14.5,-16.0,138.5,1207,2010,1217,0,0
51.0,11.0,-17.0,139,1208,2010,1194,0,0
51.0,11.0,-24.0,154,1222,2010,1395,0,0
51.0,12.0,-12.0,135,1241,2010,1200,0,0
51.0,22.5,-13.0,150.5,1246,2010,1253,0,0
51.0,20.0,-15.0,148.5,1257,2010,1418,0,0
51.0,-2.0,13.0,148,1228,2010,1281,0,0
51.0,4.0,-7.0,136,1287,2010,1168,1,0
51.0,-4.0,-31.0,152,1305,2010,1409,0,0
51.0,14.0,7.0,125,1379,2010,1316,0,0
51.0,16.5,-18.0,138.5,1320,2010,1461,0,0
51.0,7.5,-33.0,129,1330,2010,1150,0,0
51.0,5.5,-8.0,123,1333,2010,1201,0,0
51.0,-6.0,-12.0,137,1337,2010,1428,0,0
51.0,0.0,6.0,140,1365,2010,1363,0,0
51.0,14.0,-22.0,153,1373,2010,1351,0,0
51.0,-6.5,24.0,141.5,1218,2010,1424,0,0
51.0,6.0,11.0,129.5,1388,2010,1425,1,0
51.0,12.5,-12.0,139.5,1429,2010,1451,0,0
51.0,28.5,-34.0,148,1437,2010,1174,0,0
51.0,6.5,15.0,126.5,1318,2010,1444,1,0
51.0,11.5,-10.0,147,1452,2010,1279,0,0
51.0,16.0,-10.0,131.5,1458,2010,1454,0,0
51.0,14.0,-3.0,132,1462,2010,1275,0,0
53.0,5.0,-11.0,128,1318,2010,1374,1,0
53.0,-8.0,9.0,147,1218,2010,1388,0,0
53.0,6.0,11.0,122.5,1424,2010,1425,1,0
53.0,4.0,-3.0,144,1444,2010,1158,1,0
54.0,-4.0,6.0,149.5,1371,2010,1452,0,0
55.0,11.0,-20.0,142.5,1103,2010,1434,0,0
55.0,14.5,-19.0,133,1163,2010,1233,0,0
55.0,-4.0,4.0,142,1170,2010,1258,0,0
55.0,21.0,-13.0,153,1268,2010,1194,0,0
55.0,21.0,-15.0,149.5,1281,2010,1122,0,0
55.0,22.5,-15.0,146.5,1449,2010,1362,0,0
56.0,12.0,6.0,127,1310,2010,1102,1,0
56.0,-5.5,30.0,147,1112,2010,1140,0,0
56.0,26.5,-34.0,143,1143,2010,1430,0,0
56.0,14.5,-29.0,144.5,1172,2010,1335,0,0
56.0,7.0,-23.0,131,1201,2010,1161,0,0
56.0,23.0,-42.0,141,1211,2010,1186,0,0
56.0,22.0,-48.0,134.5,1231,2010,1136,0,0
56.0,-2.5,3.0,159,1407,2010,1267,0,0
56.0,5.5,-15.0,139.5,1294,2010,1176,0,0
56.0,6.5,-9.0,151.5,1305,2010,1339,0,0
56.0,20.0,-14.0,151,1314,2010,1353,0,0
56.0,13.0,-13.0,118,1338,2010,1177,0,0
56.0,12.5,-2.0,134,1350,2010,1423,0,0
56.0,6.0,-10.0,139,1363,2010,1414,0,0
56.0,7.5,-12.0,143,1364,2010,1202,1,0
56.0,18.0,-24.0,119,1396,2010,1132,0,0
56.0,31.0,-37.0,152.5,1431,2010,1313,0,0
56.0,-15.0,15.0,147.5,1422,2010,1448,0,0
57.0,0.0,8.0,135.5,1179,2010,1133,0,0
57.0,20.0,-21.0,144,1143,2010,1364,0,0
57.0,5.0,-17.0,149,1151,2010,1254,0,0
57.0,16.5,-11.0,139.5,1160,2010,1463,0,0
57.0,2.0,3.0,144,1247,2010,1165,0,0
57.0,27.0,-21.0,154.5,1181,2010,1253,0,0
57.0,1.5,14.0,148,1288,2010,1184,1,0
57.0,1.5,14.0,148,1288,2010,1184,1,0
57.0,-2.0,8.0,134,1430,2010,1202,1,0
57.0,-1.5,4.0,144,1194,2010,1220,0,0
57.0,1.5,-15.0,134.5,1229,2010,1455,0,0
57.0,-4.5,-10.0,142,1239,2010,1138,1,0
57.0,30.5,-30.0,155,1242,2010,1125,0,0
57.0,17.0,-29.0,147.5,1243,2010,1156,0,0
57.0,1.0,7.0,132.5,1459,2010,1245,1,0
57.0,7.0,5.0,161.5,1222,2010,1256,0,0
57.0,13.5,-5.0,132.5,1278,2010,1336,0,0
57.0,24.0,-15.0,154,1279,2010,1240,0,0
57.0,-3.5,14.0,130,1191,2010,1283,0,0
57.0,8.0,-15.0,156,1307,2010,1403,0,0
57.0,20.5,-11.0,153,1310,2010,1313,1,0
57.0,-4.5,12.0,127.5,1365,2010,1318,0,0
57.0,1.0,8.0,132,1166,2010,1320,0,0
57.0,17.0,-12.0,140.5,1325,2010,1189,0,0
57.0,12.0,-16.0,132,1329,2010,1334,0,0
57.0,-14.0,11.0,126,1234,2010,1345,0,0
57.0,-3.5,1.0,137.5,1180,2010,1348,0,0
57.0,7.0,-18.0,137.5,1356,2010,1232,0,0
57.0,17.0,-5.0,123.5,1361,2010,1415,0,0
57.0,-13.0,23.0,122,1224,2010,1372,1,0
57.0,13.5,-17.0,154,1373,2010,1386,0,0
57.0,10.0,-18.0,120.5,1387,2010,1183,0,0
57.0,26.5,-28.0,137,1388,2010,1127,0,0
57.0,14.0,-4.0,138.5,1390,2010,1241,0,0
57.0,-2.0,7.0,163,1371,2010,1393,0,0
57.0,13.5,-24.0,133,1416,2010,1251,0,0
57.0,21.5,-11.0,131,1431,2010,1102,0,0
57.0,14.0,-8.0,151,1433,2010,1187,0,0
57.0,12.5,-1.0,139.5,1452,2010,1266,0,0
57.0,10.5,-24.0,133,1462,2010,1261,0,0
58.0,-2.5,9.0,143.5,1461,2010,1103,0,0
58.0,21.0,-12.0,142.5,1104,2010,1398,0,0
58.0,-4.0,23.0,143,1116,2010,1124,0,0
58.0,5.5,-9.0,144.5,1130,2010,1376,0,0
58.0,3.5,1.0,140.5,1406,2010,1132,0,0
58.0,-10.0,17.0,139,1251,2010,1138,1,0
58.0,-4.0,-14.0,140,1151,2010,1184,0,0
58.0,2.5,-2.0,133.5,1153,2010,1163,0,0
58.0,8.0,-2.0,148,1172,2010,1269,0,0
58.0,14.0,-17.0,137,1208,2010,1337,0,0
58.0,3.5,-13.0,150,1217,2010,1203,0,0
58.0,8.0,-6.0,133,1228,2010,1321,0,0
58.0,7.5,10.0,143,1416,2010,1239,0,0
58.0,12.5,-21.0,135.5,1257,2010,1378,0,0
58.0,33.5,-19.0,153.5,1277,2010,1426,0,0
58.0,-9.0,17.0,147.5,1254,2010,1288,1,0
58.0,-9.0,17.0,147.5,1254,2010,1288,1,0
58.0,3.0,11.0,145.5,1395,2010,1294,0,0
58.0,25.5,-17.0,145.5,1314,2010,1107,0,0
58.0,-1.0,3.0,132.5,1245,2010,1318,1,0
58.0,8.0,-15.0,168,1323,2010,1344,0,0
58.0,13.5,-9.0,123,1330,2010,1182,0,0
58.0,-11.5,21.0,123.5,1127,2010,1372,1,0
58.0,10.0,-7.0,139,1382,2010,1145,0,0
58.0,29.5,-48.0,140.5,1388,2010,1224,0,0
58.0,-12.5,10.0,123,1296,2010,1396,0,0
58.0,17.0,-38.0,134.5,1435,2010,1264,0,0
58.0,2.5,-9.0,123,1438,2010,1412,0,0
58.0,12.5,6.0,137,1268,2010,1456,0,0
58.0,-4.5,8.0,131.5,1365,2010,1459,0,0
59.0,16.0,-23.0,137.5,1139,2010,1453,0,0
59.0,10.0,-22.0,129.5,1161,2010,1463,0,0
59.0,9.5,-9.0,127,1176,2010,1117,0,0
59.0,36.5,-59.0,149.5,1181,2010,1335,0,0
59.0,7.0,-4.0,131,1186,2010,1170,0,0
59.0,10.0,-7.0,131,1207,2010,1385,0,0
59.0,9.0,-14.0,150,1211,2010,1328,0,0
59.0,-2.5,-2.0,125.5,1226,2010,1285,0,0
59.0,-4.5,-6.0,134,1231,2010,1276,0,0
59.0,-3.0,10.0,142,1236,2010,1237,0,0
59.0,-8.5,-1.0,129,1260,2010,1460,0,0
59.0,-7.0,9.0,128,1360,2010,1280,0,0
59.0,-5.5,5.0,123.5,1309,2010,1292,0,0
59.0,9.0,-12.0,153,1295,2010,1147,0,0
59.0,-10.5,22.0,136.5,1422,2010,1301,0,0
59.0,1.0,5.0,138,1114,2010,1317,0,0
59.0,17.0,-12.0,125,1324,2010,1442,0,0
59.0,6.0,2.0,144.5,1450,2010,1332,0,0
59.0,18.0,-11.0,134,1373,2010,1389,0,0
59.0,-3.0,12.0,140,1198,2010,1375,0,0
59.0,2.0,7.0,143,1272,2010,1397,0,0
59.0,-4.0,1.0,158,1419,2010,1407,0,0
59.0,-1.5,-2.0,125,1417,2010,1113,0,0
59.0,9.0,-6.0,125,1425,2010,1112,0,0
59.0,-1.0,-1.0,142,1434,2010,1454,0,0
59.0,9.0,-12.0,141,1443,2010,1418,0,0
59.0,9.0,-12.0,141,1443,2010,1418,0,0
59.0,6.5,-6.0,135,1448,2010,1350,0,0
59.0,13.0,-6.0,135,1449,2010,1333,0,0
59.0,6.5,-13.0,141.5,1451,2010,1286,0,0
59.0,6.0,-22.0,129,1458,2010,1326,0,0
60.0,-1.0,-6.0,134,1232,2010,1166,0,0
60.0,4.5,-4.0,133,1283,2010,1229,0,0
60.0,8.5,-2.0,140,1307,2010,1173,0,0
60.0,16.0,-19.0,125.5,1320,2010,1191,0,0
60.0,4.5,-15.0,134.5,1345,2010,1452,0,0
60.0,0.0,5.0,135,1133,2010,1356,0,0
60.0,15.0,-23.0,135,1455,2010,1179,0,0
61.0,5.5,14.0,137,1417,2010,1112,0,0
61.0,-1.5,-15.0,140,1117,2010,1317,0,0
61.0,18.0,-20.0,150,1120,2010,1204,0,0
61.0,2.5,11.0,143,1376,2010,1124,0,0
61.0,1.0,-9.0,119,1132,2010,1387,0,0
61.0,15.5,-13.0,131,1139,2010,1454,0,0
61.0,12.5,-26.0,153.5,1143,2010,1390,0,0
61.0,-4.5,7.0,131,1353,2010,1153,0,0
61.0,1.5,22.0,133.5,1464,2010,1156,0,0
61.0,7.5,-12.0,151.5,1163,2010,1323,0,0
61.0,-5.0,-4.0,126.5,1174,2010,1180,0,0
61.0,1.0,17.0,133.5,1260,2010,1178,0,0
61.0,4.0,-2.0,135,1183,2010,1240,0,0
61.0,11.5,-8.0,139,1184,2010,1398,0,0
61.0,-2.5,6.0,137.5,1145,2010,1193,0,0
61.0,5.0,-3.0,142.5,1201,2010,1129,0,0
61.0,-6.0,-16.0,119.5,1206,2010,1330,0,0
61.0,8.0,-9.0,133.5,1209,2010,1406,0,0
61.0,-1.5,9.0,146,1150,2010,1210,0,0
61.0,3.0,2.0,149,1228,2010,1211,0,0
61.0,7.0,3.0,142,1310,2010,1233,0,0
61.0,-7.0,32.0,131.5,1396,2010,1242,0,0
61.0,7.5,-9.0,152,1246,2010,1257,0,0
61.0,4.0,-6.0,158,1256,2010,1305,0,0
61.0,3.5,-2.0,137,1259,2010,1351,0,0
61.0,-4.5,-6.0,123.5,1265,2010,1264,0,0
61.0,6.5,-19.0,149.5,1267,2010,1382,0,0
61.0,-5.0,21.0,138,1321,2010,1277,0,0
61.0,-10.5,12.0,128.5,1234,2010,1278,0,0
61.0,16.0,-28.0,142.5,1281,2010,1208,0,0
61.0,5.5,-3.0,137.5,1287,2010,1122,0,0
61.0,5.5,-10.0,139.5,1292,2010,1418,0,0
61.0,-3.0,9.0,139,1319,2010,1294,0,0
61.0,-7.0,-3.0,148.5,1308,2010,1429,0,0
61.0,3.0,-10.0,129,1309,2010,1198,0,0
61.0,11.0,-12.0,125,1318,2010,1241,0,0
61.0,11.5,11.0,157,1449,2010,1332,0,0
61.0,10.0,-9.0,135.5,1334,2010,1169,0,0
61.0,11.0,10.0,137,1393,2010,1338,0,0
61.0,12.5,-28.0,148,1340,2010,1170,0,0
61.0,6.5,8.0,124.5,1386,2010,1343,0,0
61.0,2.0,-4.0,157.5,1348,2010,1329,0,0
61.0,2.0,3.0,144,1194,2010,1375,0,0
61.0,6.5,-12.0,131,1395,2010,1349,0,0
61.0,-2.5,9.0,147.5,1369,2010,1399,0,0
61.0,4.0,-18.0,144,1407,2010,1176,0,0
61.0,9.0,-25.0,144.5,1409,2010,1160,0,0
61.0,-4.0,1.0,134.5,1116,2010,1412,0,0
61.0,1.0,-4.0,148.5,1413,2010,1168,0,0
61.0,3.0,-2.0,133,1414,2010,1364,0,0
61.0,1.0,-2.0,132,1415,2010,1253,0,0
61.0,2.0,-4.0,145.5,1419,2010,1114,0,0
61.0,2.5,-10.0,115.5,1425,2010,1113,0,0
61.0,6.0,2.0,130,1261,2010,1428,0,0
61.0,10.5,-34.0,150,1433,2010,1423,0,0
61.0,13.0,-36.0,138,1435,2010,1379,0,0
61.0,-1.0,2.0,152,1266,2010,1437,0,0
61.0,-4.0,-9.0,144,1439,2010,1371,0,0
61.0,7.0,-5.0,129,1450,2010,1333,0,0
61.0,5.0,-8.0,131.5,1451,2010,1285,0,0
61.0,2.0,6.0,140,1434,2010,1453,0,0
61.0,2.0,1.0,132,1220,2010,1456,0,0
62.0,-4.0,8.0,134,1191,2010,1166,0,0
